,0,1,2
40,5.257716931825468,0.01674432143893461,0.2021375207156087
41,2.068498765068665,0.0060306086445150574,0.5415376651393693
42,1.1496252615857914,0.0031496582509199763,0.6683233292274223
43,4.608224121119076,0.014311255034531293,0.7450219190508185
44,0.30186114269385056,0.0008674170767064671,1.1261731092136613
45,0.045366484482630254,0.00013705886550643582,0.534883990495275
46,4.938956995448129,0.014743155210292923,0.15391601446273284
47,5.198030784653375,0.01468370278150671,1.3760618308369597
48,4.612869988702685,0.016835291929571842,0.7986486572158902
49,5.285800163569218,0.014481644283751281,0.025703533718978377
50,0.592205544460316,0.002667592542614036,0.6346831100387987
51,0.971696660556563,0.0032717059277998753,0.33693933813833943
52,4.386620469108825,0.020789670469710073,0.3477790819502108
53,4.837967560837767,0.019274771158716203,0.4686844850011683
54,1.4056940225537893,0.003514235056384473,0.1291073894424608
55,4.807107021291544,0.016986243891489554,0.06263644996923129
56,4.862756699677462,0.017305183984617303,0.5175530744959468
57,0.13998059380284222,0.0005832524741785093,0.25714340328426943
58,0.43385809479540705,0.0017216591063309804,0.6161233596138811
59,2.1742717918410976,0.009174142581608006,0.2869921291236628
60,4.7834716824576144,0.012456957506400038,0.07853485153594164
61,0.5205613002173317,0.0013844715431312014,0.9351480981594164
62,0.9048505980616622,0.00364859112121638,0.924072234250158
63,0.59400426823836,0.0019285852864881817,0.4307384582747652
64,5.190773877510879,0.013009458339626264,0.507091689035289
65,4.75690530470899,0.02378452652354495,0.6246470786544203
66,5.511896555720508,0.014581736919895524,0.9899697680697873
67,4.314589170095872,0.013074512636654158,0.6960599006389444
68,4.594235863992852,0.012726415135714271,0.44674561541952446
69,0.14461529313779975,0.0007159172927613848,0.7368753897080657
70,2.0726482499499324,0.006579835714126769,0.1237592264737262
71,5.356383902674163,0.019337126002433803,0.7187277026684731
72,1.735588809893668,0.008148304271801259,0.9464673657138283
73,0.5364533674784355,0.002024352330107304,0.30896899516734294
74,0.8549549685627185,0.00269701882827356,0.1746233214782922
75,4.177764663684707,0.017407352765352945,0.04022087733532763
76,0.04171220372609663,0.00016043155279267936,0.8633528799039256
77,5.767781696142586,0.01701410529835571,0.006310193475207657
78,4.737873066252545,0.018152770368783697,1.2309914322691191
79,0.3645546358058581,0.0014582185432234324,0.5898078381232275
80,1.183163143392673,0.004447981742077718,0.05533251527853267
81,0.8401040064337073,0.0038013755947226575,0.7940930163040368
82,4.71878496866482,0.020079936036871575,0.45496666413127457
83,1.7873189771672076,0.005840911690088914,0.47586430174659067
84,4.711946552053365,0.012909442608365384,0.738437941392522
85,5.396343266827981,0.01606054543698804,0.2555377446438177
86,0.18699131570586192,0.0004844334603778806,0.6098952762461843
87,0.38750816151939393,0.001745532259096369,0.1681537519066985
88,0.8375707894822348,0.002175508544109701,0.43639678685699146
89,0.9438203443994521,0.004559518571978029,0.1354095631113826
90,5.272901022842978,0.016274385872972155,0.6821562552336335
91,4.767159474491415,0.012382232401276404,0.1077195042860214
92,4.2880463650271965,0.011195943511820357,0.1492830647174475
93,1.5738262091466553,0.00715375549612116,1.2447042509557695
94,5.1608165461367985,0.01563883801859636,0.25905829425810023
95,0.17659585608525763,0.000535138957834114,1.139024148156725
96,0.10293541725025146,0.0003431180575008382,0.5447404692311548
97,0.3176600163433311,0.0011467870626113035,0.9837363478263617
98,5.41742537458376,0.013926543379392699,1.1125496955206664
99,0.038446809827000106,0.00010739332353910644,0.03730217150748036
100,4.61143492021233,0.01844573968084932,0.20223219267268355
101,1.6010500751243684,0.004535552620748919,0.16884988202343243
102,2.2680682926099216,0.011010040255387968,0.20011024484286213
103,5.07850275040454,0.018534681570819486,0.2102671213956586
104,5.108398712045367,0.0136588200856828,0.4768925748666959
105,0.8733349956057832,0.002561099693858602,0.30337102632909274
106,0.4106363336704283,0.001801036551186089,0.3691132914531474
107,5.5156192594481555,0.013999033653421714,0.01794557149725909
108,0.999688681989006,0.004973575532283611,0.9692846164581926
109,4.956758397827567,0.02284220459828372,0.2887697717621804
110,4.805367802016628,0.015303719114702637,0.24291378029212934
111,5.1662619698542125,0.021001064918106556,0.6630678447670599
112,0.5980522067102519,0.0015217613402296487,0.017820284351325155
113,4.593757347196911,0.01165928260709876,0.04781423830657383
114,3.6234721431306625,0.014265638358782135,0.35111804735080665
115,4.975501460878512,0.012725067674881104,0.25434674458637163
116,1.433909290721361,0.005758671850286591,0.06104897918913632
117,0.30123390607602785,0.001209774723196899,0.7393015121575321
118,5.126143321394389,0.015166104501166832,0.7558578298198286
119,4.458737387312989,0.022293686936564944,0.7713695498272846
120,4.96308146162101,0.014302828419657089,0.029463191012298273
121,4.676036456587289,0.014432211285763236,0.019305813611722233
122,4.38936856408532,0.018678164102490725,0.2755385722579412
123,0.5633104375194713,0.0021177084117273356,0.021052769789480924
124,5.146941263197703,0.01851417720574713,0.8022771950192465
125,4.898590897773803,0.01246460788237609,0.3623467957475234
126,1.591564627257286,0.007267418389302676,0.5319041978907251
127,1.5668230123906772,0.004269272513326096,0.0792821471278169
128,1.8917845142502223,0.00700660931203786,0.8073095118955973
129,4.997239547455853,0.017720707615091678,0.8826002388458972
130,1.0222776593541598,0.0036379987877372235,0.028483373175618748
131,5.406019782523369,0.013582964277696908,0.2057210193763544
132,5.088973203460993,0.020274793639286824,0.08730423947414212
133,4.843847113563418,0.018774601215362084,0.13222812143559692
134,4.514691360402367,0.015304038509838531,0.2687909190933054
135,5.637717407757163,0.017673095322122766,0.7179779381689775
136,5.382486448330422,0.013908233716616076,0.7787576873025815
137,5.03501133948181,0.012779216597669568,0.020097555216299273
138,0.38630314740910043,0.0015149143035650997,0.19325818146019433
139,4.297117663268607,0.013221900502364945,0.15907759199970914
140,0.7702773746188261,0.0019402452761179498,0.5661492649499986
141,4.328131709424199,0.011541684558464532,0.11187585926695147
142,1.4722445765256003,0.004394759929927165,0.05275605703360964
143,5.305389609986372,0.016736244826455433,0.02518702502972428
144,5.356298105907172,0.025751433201476787,0.36359537076822457
145,5.0761756889332705,0.016374760286881517,0.004980913957974675
146,0.23838749652121627,0.0011351785548629346,0.8197250957760367
147,5.961427706900939,0.015812805588596657,0.679282340957962
148,1.2229036392698305,0.0031846448939318503,0.7404946532979689
149,1.3126279321818273,0.003930023749047387,0.21947183275063709
150,4.654056282572399,0.016741209649541004,0.7758373048006252
151,4.109309646288276,0.01826359842794789,0.20654829295225813
152,0.6711795399171767,0.003023331260888183,0.7111854781125915
153,4.103532228212782,0.014760907295729432,0.08392031718658832
154,0.5410941701985973,0.0015593491936559,0.5860735203213439
155,0.02996529822591909,0.00010477377002069613,0.637686962801334
156,1.049568981682848,0.004583270662370515,0.07648035146661211
157,0.48024275751183376,0.0019443026619912298,0.8343654455571136
158,0.7915920060813747,0.0031412381193705345,0.22122086894242832
159,0.9935613618059005,0.003548433435021073,0.698589533699537
160,5.654224980509018,0.017397615324643134,0.03288516593255264
161,1.4670780426955945,0.005474171801102964,0.14885251692692253
162,4.938984111901706,0.021288724620265976,0.04264010565203796
163,4.013386479572988,0.014384897776247269,0.35130266201193805
164,2.280986215750671,0.006788649451638902,0.2386887775769991
165,4.873841116610939,0.013101723431749836,0.17453750964885179
166,1.6349884980411087,0.004170889025615073,0.2146693049041307
167,4.622200614065109,0.02180283308521278,0.09881205180646696
168,1.655627863527216,0.00427810817448893,1.183180572527709
169,1.7731860199015343,0.0070086403948677245,0.36466771275383186
170,1.5666742131780238,0.005535951283314571,0.07459394649219409
171,5.61119976596966,0.021015729460560524,0.15766948036535605
172,0.5016474752107392,0.0015530881585471802,0.08459083586597563
173,1.6200276014088386,0.004426304921882073,0.21749577418226795
174,0.31407880129179944,0.0011852030237426395,0.4524805796042335
175,4.256197899534062,0.018749770482528905,0.854862192034877
176,0.21187536259286088,0.0007434223248872311,0.5893980926727783
177,0.5576082646609974,0.001877468904582483,1.0461335316765972
178,4.596325079597553,0.014363515873742353,0.28756316308263313
179,4.457460635223892,0.011699371745994468,0.22944266667170332
180,5.00463178148945,0.01781007751419733,0.04009796344720301
181,0.39323430211105603,0.0011431229712530698,0.30370685249538126
182,0.9054472560495213,0.00375704255622208,0.09412737047419123
183,0.8093510581784817,0.0036131743668682222,0.5688993367697306
184,5.2936148756201575,0.01770439757732494,0.3386869523876806
185,0.02073856829009424,9.828705350755563e-05,0.08753541467738268
186,4.905304226620481,0.024526521133102403,0.10687395844896114
187,4.803049087447712,0.016010163624825706,0.2533296941023272
188,1.3766178102085107,0.0035207616629373676,0.004558758644997274
189,4.745003400280464,0.018681115749135686,0.7762888478426357
190,1.938925261013524,0.007913980657198057,0.39300018759458705
191,4.826808474412463,0.02214132327712139,0.3494001957556312
